Review,Rating
Cute and okay quality but runs small,3.0
The colors of this dress are beautiful and i really wanted to love it but it wasn't cut for my body shape.,3.0
"The detail on this top is beautiful, love the embroidery ! i wanted it to work so bad, but it is much too wide, bells out and makes my size 8/10 body look wider than it is, another reviewer mentioned the model must have it pinned on the sides, because the top does not lay like that. it runs large, especially under the arms. too bad......",3.0
This baseball pant looks good. But the size is inaccurate. Running small.,3.0
"This jacket is cozy, warm, and very cute, but after the 1st washing (according to the manufacturer's instructions) it began to pill and has worsened each time.",3.0
This thing sheds so much it's almost unuseable but i used an entire roll of sticky roller and got it to the point where i could wear it with only a glob of fuzz on my underwear not other people's couches. it's cute and fits well other than that. buy a sticky roller!,3.0
"I was disappointed when the dress came in the mail. it was much shorter on my than on the model in the picture. (i am 5'5"") the detail of the dress and fabric shown in the picture is not as prominent in person which was also disappointing. the dress is just average. i didn't not return the dress...it looks much better on my younger sister (who is the same height) so i gave it to her. i guess it's just not the right dress for me.",3.0
"Legs are too roomy. Everything else would be fine except the legs are too ""relaxed"", like you are wearing several sizes too large.",3.0
"The sweater fits a bit awkward in the front. it draped more than i would have liked. also, the transition from the stripes to the solid gray felt non cohesive because of the stitching. returned the item.",3.0
"Sizing runs large on the plus size ones. I’m normally a 2x-3x and the 1x fit me, still pretty long and overall not flattering on my plus size hourglass shape.",3.0
These can be used for running shorts but that’s it. They are very short and a very thin material.,3.0
"Honestly, this is a very nice dress, it just fit me weirdly. I don't think the dress is to blame, though; I'm extremely short waisted, with broad shoulders and hips. I""m 5'7, 117 lbs, 34B and the dress was baggy at the waist, but tighter across the hips and bust, so there was not point in sizing down. Very good quality and feel, just an odd fit on me.",3.0
"My inseam is 33"", so unless I visit a tailor, my pants seldom fit right. With its Essentials brand, at least for some waist sizes, Amazon has quietly thrown a bone to untold millions of men with legs like mine, as well as men in the 29"" and 31"" inseam demographics, who walk around every day in pants that are too long or too short. I bought these jeans to have something that fits well and is comfortable enough to wear while picking orders and operating forklifts as I attempt to buy the dip in the economically uncertain months or years ahead. These jeans have stood up well in the short term, and I may end up returning for a pair in 32x33, the next size down, in the future.",3.0
"I have been eyeing this piece for months now! i broke down and bought it when they finally had my size in stock. i am 5 '4 and 110 lbs and have a very small chest so i ordered an xs. i think the top is too baggy for me. yes, the top and bottoms fit overall, but it doesn't look as nice and form fitting like it does on the model. it is very sheer--which is the thing that discourages me the most. i love the concept of this piece but the execution could use some work, which i am willing to work on s",3.0
Tried on the xxs petite and still felt that it looked too boxy and baggy on me. cute concept but poor execution,3.0
I liked this top but found it to be a little dowdy. fit was slightly boxy and not a good look for me. may look better on a different body type.,3.0
"Zipper sticks, very rough.  Had to beeswax to loosen it.  Otherwise, pants Ok.",3.0
"I must be one of the rare people that this dress did not work for.  i adored it online and even on the hanger.  putting it on, it just looked frumpy on me (i tried my usual small first).  decided i must need a smaller size, so i sized down to an xs.  this one looked much better on, but was nearly impossible to get in and out of, the built in slip got twisted and i had to start over twice).  i decided i wasn't willing to work up a sweat getting dressed and undressed when i wore it.  i passed.",3.0
"Tried this on in the store - i love the colors but the cut was just not flattering. the liner was fine, but the dress flared out excessively and looked like a tent. tried it with a belt for some definition but the fabric was too thick.",3.0
"This shirt runs very small and I could tell as soon as I unpackaged it that the quality was quite poor. I would expect this kind of quality out of a $15 shirt, I thought that little of it.",3.0
Flemsy fabric,3.0
"I really liked this sweater aside from the size of the turtle/cowel  neck part. It is super tall and hard to fold down, but the rest of the sweater is great!",3.0
"Pants were a little too big. The shirt we received was wrong, but still cute with the set.",3.0
"Gorgeous fun dress, but the cut in the armholes (6 petite) is really low. so low even a strapless bra peeks above it. there are also lining issues (could have been with just my one choice) where the lining is not stitched well around the armholes so it shows too much. back is stunning. i would say that if you can go bra less this could be so awesome. it didn't work for my body because i have to wear a bra, but i think its a winner for someone.",3.0
Seriously.,3.0
"Lovely fabric, color and embellishment but this shirt was so long i can't even imagine wearing it over leggings.  i felt like i was wearing a dress.  there are too many cute tops on the market to bother having this one tailored (i don't buy sewing or ironing).  
disappointed.",3.0
"These recently are being made in Vietnam, Cambodia, and Bangladesh.  The 36X32 from Vietnam is perfect size.  The 36X32 from Bangladesh is a bit tight.  The 36X32 from Cambodia is very tight.  But of course when you order them you cannot be sure where they are coming from until they arrive and you can read country of origin on the label.",3.0
It’s okay,3.0
"Ordered this vest in both the xs and pxs. i liked the length and overall fit of the xs, however, i ended up returning both due to how the vest draped. the outer fabric is a bit more stiff which made the vest balloon out more then what i liked. overall, it?s not a terrible vest but just not for me.",3.0
"I love the feel and quality of these pants, however, they ran super big! they would not stay up around my waist, unfortunately.",3.0
"This is super cute, fits as expected and the color is the same as I ordered but it came with pen markings all over the collar. I’m more than likely going to wear my hair down when I wear this but still, it’s a little disappointing considering the price I paid for this blazer",3.0
"I thought it was a lightweight blazer, but it's more of sweater material! Did not hang properly in back. Raised up in back. Did not like it. Bought 2 sent them back unfortunately.",3.0
"Shirt looks well made, but I haven't laundered it yet (so who knows based on the other reviews). It is large enough, but it's also pretty short. In my photo I'm pointing to were my waist is (as you can see the shirt is a lot shorter). So if I want to wear this shirt and have it look even remotely ok, I will have to wear it tucked into high cut pants.",3.0
A pretty blouse but the polyester fabric makes it incredibly warm and uncomfortable on after a while. had to return it.,3.0
These fit well and are comfortable but the material makes them noisy.  They swish!  Back pockets are an odd size and the leg pocket should've been deeper.,3.0
I like the Jean jacket but it is larger than I was expecting.,3.0
"Soft cotton front, slightly more coarse back. shoulders run slimmer than bottom which flares out. bought on sale as a cute pajama top which will definitely work well. could also imagine with skinny jeans. normally wear a s, ordered an xs.",3.0
"I wanted to own this so badly! it ran really short, even with the adjustable slip and was incredibly tight in the shoulders. i could barely get the dress off!",3.0
"Cute, but didnt realize it was sweatshirt material. due to that, returning.",3.0
"I had ordered another retailer suit awhile back in an xl because my usual lg was not available, and lets say i was swimming in the xl, much to big. so when this suit came up for sale i snatched it up in lg. when i compare the two, the lg is over 4inches smaller than the xl, seems like quite a big jump in the sizing. the suit fits in the body quite well, however it's a bit snug in the side bust area. strangely, the suit has boning on the side of the bust, and also the silicone grip on the top edge,",3.0
"The top for this suit is great - i'm pretty small up top so it's rare that i find a suit that doesn't gap. however, the bottoms run so small. for reference, i'm a size 0 in dresses and 2/4 in pants. i ordered the xs and s to start, both were too small. with high hopes that i could keep this adorable suit (and well made otherwise!), i ordered a size m bottom. they were still small. sadly, i'm giving up and returning. 
only order this suit if you're super, super tiny on the bottom.",3.0
It changes fabric completely  after wash also way too expensive for 3 shirts $40 not worth it,3.0
"I read the reviews before i bought this dress and had trouble believing that the dress literally fell apart at the seams so i bought it. first the good: i love the color, the fabric, and the design. it's very lightweight and loose-fitting and is perfect for hot days. the neck and sleeves are pretty on. i can wear it as a cover up or put on a necklace and sandals for everyday errands and things.
now the bad: it literally falls apart at the seams as you take it out of the package! i""m surprised a",3.0
I felt the material only and said Nope!  I didn’t bother trying it on. Ended up giving to thrift store. Lived in TN and too humid for unbreathable material.  Looks nice if it was cotton or other. Probably more China stuff and soo not interested in that!,3.0
"I have returned this item because it seems to run small. Unless you like a very snug fit, I would consider ordering a size up. Also, the operative word is ""lightweight"". I had no expectations that it would be like an actual bomber jacket, but the reviews said that it was heavier than a windbreaker. I guess it is, but just barely. Think windbreaker, but with a thin lining. That's kind of what I wanted anyway, and I probably would've kept it except for the size issue.Update: I forgot to mention that it's made in China, for anyone who's paying attention to country of origin on their orders.",3.0
"I so wanted to have this dress fit. I liked the fabric which was a bit heavier than I expected. I loved the cut too. I am 5 foot three and this dress is definitely made for a taller woman. It was too long and too big in the bust and arms. This would have been great in a petite size. I would have had the same problem ordering a size down too with the length and where the dress wraps around the torso.For taller women, this is a great dress that would be very flattering.",3.0
"This dress would have been perfect in a medium petite. beautiful dress, wish i had sized down",3.0
Feels cool and comfortable although some shirts unraveled during first wear.,3.0
"I'm pretty sure this is listed as waterproof, but after a few washings it has begun to soak up water. Seems like it just had a waterproof coating sprayed on it.",3.0
"I love the details and design of this top- my only issue is the top is a bit too ""flowy"".",3.0
"I've been adoring this online and while in store i happened upon this blouse and tried it on. the material was sturdy and the beading oh-so lovely, but on my frame it looked terrible. (i normally wear size m/10 in retailer clothes). as another reviewer mentioned, this blouse has rather puffy sleeves which aren't evident in the photo of the model. as well, i also didn't love the collar, which doesn't quite lay flat. if i were to buy this i would have to wait for it to go on sale and then get the po",3.0
"Based on previous reviews, i sized up to size 4 - i typically wear xs or s. while the length was okay, the body was way too wide! the neck was almost like a mock neck & higher than i expected which made it very uncomfortable for me! overall, i didn't find it flattering or anything special.",3.0
"I love and live in these but the recent scoop tanks i purchased were thin, not as great. so i want to recommend them because they are really versatile but the quality has deminished.",3.0
"I ordered the romantic floral in s and xs to try on at home and just love the print! the fabric is so pretty and unique! others have mentioned how ""thin"" the fabric was but i thought it was pretty standard for a bikini/swimwear and had no complaints myself. there are removable cup liners so nothing can really show through the top. the sizing was tts and the xs fit me best. unfortunately this bikini will be returned because the fit is a little off. i love the thicker strap at the bottom of the ha",3.0
"These worked well for my son, but are very easily snagged.",3.0
"I love the colors of the teal dress, but i wish that the top only had one color. the design is cute but the construction is a little off. the transition from the top to the skirt seems to lay wrong or have a bit of extra fabric. sizing up or down didn't help. the top is lined but the bottom is very thin. the bottom should be lined too. not the best.",3.0
"This blouse is super cute but oddly sized. i bought a size up and still i squeezed into the top around the bust. the front slit is too low and shows a bit too much cleavage, so this had to go back. i really tried because the fabric is wonderful and the shirt is light and breezy for summer, i just couldn't make it work
.",3.0
I sized up based on other reviews which was good advice. i am typically a size 6 but sized up to a 10. the pants are very unique and i think on the right body type would look amazing. it seems like someone with curves and a small waist might fit these splendidly...but that's not me. i had some extra material puffing about in the zipper region. i also expected the material to be thicker but found it to be more silky.,3.0
I like this shirt but wish it fit better,3.0
"I used my birthday month discount to treat myself to this gorgeous chemise and matching robe in the mauve. the color is prettier in person than on my computer. i bought it in size m, and size m clothes are normally a little big on me. this chemise fits, but there is no extra room or looseness. i am disappointed in the quality of the pieces. i have several beautiful 100% silk undergarments that i bought for myself in the 80s and 90s, and i am comparing this chemise (& robe) to those. this silk us",3.0
"I didn't hate it, but i don't love it. i purchased it in 2 colors b/c i thought i'd fall in love. it is just ok. maybe it's b/c i have a larger chest, but i felt like it was too small in the chest area and too loose elsewhere. not the maxi fit i normally go for. however, the material is great and it's a simple sunday dress to lounge around in and run errands comfortably.",3.0
"I have the blue and gray and love the look and feel. however, the gray within days ripped at the seam and other areas.",3.0
I am on the fence with this one.  I ordered in navy.  The fit is ok but overall the dress looks a little cheap - which it was - so I don’t know if I will keep it.  The ruffles on the bottom make it look slightly country grandma which is not the look I was going for.,3.0
Didn’t hate it but didn’t like it either,3.0
"This skirt and top is nothing like the picture. the skirt is black not maroon. top is also black. although the skirt is nice, the image was fabulous. the side panels of the skirt are also a knit. quality is good but skirt is overpriced for what it is. would have expected suede or leather panels for the money. not sure if going to keep or not. was really looking for the maroon color instead of the black.",3.0
Pretty hot and small. Order a size bigger. I’m XL should have gotten a XXL,3.0
Very cute and comfy but color wasn’t as shown.,3.0
"Super cute blazer, but I should have ordered the extra small. I'm 5'3, 105 lbs, petite. Also, the seam work at the sleeves is off, and is very noticable on a striped jacket.",3.0
"Unfortunately i had to size down twice with there pants. great feel, they're soft and the grey is a soft color.",3.0
"I saw this dress in the store and absolutely fell in love with the fabric and just had to have it. i ordered it on line in my size and when it arrived, i tried it on (or tried to try it on) and it didn't fit some parts of my bday (mainly in the bust). i ordered the largest size, so there was no where to go from there except to send it back. others here have complained about a strange fit in the tummy area (i.e., too much material). i never got to find out because i really couldn't get the dress",3.0
"If your hips are bigger than a size 6 us you can't fully close this robe. the model must be wearing the larger of the two sizes to have such a nice oversized fit. the fabric is soft and lux and amazing, but the weird dart in the back and the closure is right over my sadly size 8 hips and butt. if i was taller and thinner i would have kept this and worn it every day.",3.0
"This is a beautiful skirt; the colors are fresh and summery, yet subtle, and it's a nice sturdy cotton, not flimsy and cheap looking. however, i agree with the reviewer who said that this runs small. i take a 4 in most skirts, but i had to try on a 6 and still felt that it didn't fit quite right. if you're extremely thin, this might be great for you.",3.0
One wash wonder...i'm a s to m and went with a m but could have gone with a s with ease. after washing it was way shorter. it shrunk more than a whole size in cold water! i assumed everything came preshrunk but sadly disappointed. great for one wear.,3.0
Colors are rather grayish and not vivid as in the add. Looks like washed out . Returning.,3.0
"I fell in love with the shirt when i saw it online; but, i was incredibly disappointed with it when it was delivered.  on the positive side, the macrame is stunning.  once again, there was way too much fabric which makes me look pregnant.  most importantly, the color is not peach!  it's almost a burnt indian red or brick red/orange.  it was a disgusting color.",3.0
"Just a warning, the yoke on this dress has sequins underneath. i'm not a sparkle kinda gal, so as soon as i saw that, the dress went right back in the package and will be going back to the store. i wish that had been described or more evident in the pictures, to me, it cheapens the whole dress, which would otherwise be adorable.",3.0
The dress is pretty and I wish it would have fit. I am upset with Amazon for suggesting I buy a medium when I usually buy a large. This runs tight and I probably need to buy an extra large.,3.0
I wanted to wear this for my journey to cuncun and i wanted the blight pink as photo however it was a dark pink which didn't fit to me unfortunately... but the design was pretty!,3.0
"I ordered my usually size, xs, and it's just so wide and unflattering. looks like i'm wearing a tent. i don't understand why tops anymore are either huge or skin tight. why not something in between?!  the pink color is really pretty and the details are nice but it's just blah in terms of the fit.",3.0
"I really like the style of this top, and it's delicate but well made, but i wish it were longer and less boxy. it's nice that it comes with a separate cami to layer, but the cami is very cropped. when i raise my arms you can see a lot of midriff (and the top is see through so a layer underneath is necessary). a longer cami probably wouldn't work because the top is also very short. i'm 5'0'' with an average torso length, and ordered the xxs petite. also, you would have to cut the tag off if you d",3.0
"This immediately caught my eye in the neutral pattern, and the fabric is actually quite nice. the fit is at least a size or two too large though, with the bust being way too large for me even sizing down. my normal 4 was big everywhere, and the 2 was still big in the chest, but fit everywhere else. the belt is handy for cinching in some of the loose areas, but the top section just didn't work for me. maybe better for someone better endowed?",3.0
"A bit tight in the crotch, constantly gives me a wedgie. Wish they had a non-polyester version.",3.0
"This is a beautiful tunic. i wanted it to work so much but i couldn't get past the itch factor. also, the sleeves were shorter than i expected. when i wore a light tee underneath, it didn't move well and looked bulky so sadly it went back to the store. if the material doesn't bother you, buy this. would look great w/ tights/leggings and boots.",3.0
"Didn't love it, didn't hate, rather indifferent. the grey was a little more muted than i wanted for a summer tee.
i'm 5'4"", 123lbs, 34a, the xs fit if it wouldn't shrink, if you're about this size but larger busted go with the s.",3.0
Sooooo soft! not a ton of shape but very versitile and warm!,3.0
"These black moto jeans are sharp looking and slim fit as described.  There is some fading already built into the knee pads so it will age significantly over time.  I'd recommend spot washing, and only use the laundry as little as possible to avoid fading into gray.I am a size 35 and the 36 is falling off my behind.  I have to wear a belt to keep it on.  Had to take two stars off for the cheap and poorly stitched leather label on the back.  Chinese manufacturers shouldn't put cheap labels on jeans unless they invest in properly designed logos.The little zipper pockets in the front are ornamental and will not fit anything.Interestingly, it's identical in construction to Amazon item B098Q63XNZ.  It's obviously from the same factory, and multiple sellers are simply rebranding them to sell on Amazon.",3.0
"Product is a bit bigger than the older real cotton lined Levi jacket I have & also thinner from choice of materials. There’s no actual cotton lined for warmth, it’s simply just cloth & cold.",3.0
"I'm 5.1 and always bought 27p. they didn't have petite anymore, so i bought 27r, knowing that it'll hit my ankle instead of being cropped. it's very cute as an ankle-length with some flare. my only issue is that the 27r was very tight around the crotch and upper thigh. it's a very tight fit just right there!... and not enough of stretch to be comfortable when sitting. i wonder if it will stretch out a bit more from wear? i then ordered a 28r to see if that fits better, and it fits a tad loose ev",3.0
Was very disappointed in the quality and size. This is at least 2 sizes smaller then stated. Had bought this last minute for my son to wear for a formal occasion and felt it was very cheap looking.,3.0
"So i thought this sweater would be snowy white, but it's actually a beige kind of dingy color. i do not mean that it's unattractive, i do like it, just because it is not snowy white like i thought, it makes it more of a casual sweater in my opinion and i was hoping for a dressy sweater. it is very super soft and is as long as it is pictured. it fits like a dolman sweater which i did not expect either. it's a bit fitted around the very bottom and sleeves are billowy at the top.the picture does no",3.0
"Though the quality is good and the fabric is both sturdy and soft, the cut of this top made this a no-go for me. it's a bit short in front and also boxy, which is emphasized by the dolman sleeves. i ordered the coral color and it was much brighter - almost neon-y - as opposed to the soft salmon color my screen shows. i regretfully returned it.",3.0
I now have two pairs that are a bit too tight to wear. The third size for great but unfortunately started unraveling after I washed it. So now I have three pairs of these shorts that are not wearable outside the home. Disappointing.,3.0
"Like a previous reviewer mentioned the jeans do not necessarily look like the one in the photo. i first ordered them in my regular size and also had to notice that they are cut like men's jeans with legs so skinny that i could only force them over my calves. the embroiding is beautiful, but it also stops the material from stretching, so the the super skinny legs are a real problem. also, they are not as intensely stone washed as shown in the picture. i decided to order them again one size bigger",3.0
"I bought these pants two months ago and have loved the fit and comfort level. They ripped in the crotch after only two months of normal wear. Levi’s used to be good quality, but I’ve never had to retire a pair of pants after such a short time.",3.0
"the shorts are great as far as fit and cut, except for the pockets in back. Wish the shorts didn’t have pockets. Not comfortable for me",3.0
"First, let me start out by giving a reference. i am 5'1"", 138lbs, 34dd, 30, 38. i usually take a size 8 in maeve, esp if there is no give. i bought a regular size 6. 

first the good: the design. it is classy. it will keep boobies (the ones of the larger side) in place. this is amazing as there isnt really a way to wear a bra with with dress. it is slimming and i have hips. 

the bad: surprisingly, the fabric gets dirty super easy. i have no idea why everything clings to it. i got my dress f",3.0
"Fit was perfect, but the button hole was sewn WAY too small to pass the button through, so required a quick adjustment. Expected a little flex in the waistband, given that it's ""athletic stretch"", but there wasn't any (the rest of the material was fine, though).Overall it was a worthwhile purchasing experiment, I guess, and we won't be returning them. In the future we'll be buying Lee or similar, though. These do the job well enough, but they aren't cheap enough to justify purchasing over a brand with better quality control.",3.0
Wear around house only. Extremely tight on neck & chest and short. Would not recommend at all!,3.0
"The fit was a little larger than normal, but not flattering at my size.  The length and almost shiny fabric only draw attention to the middle area that I am trying to hide. I purchased the gold color for fall, but it was a fail.Maybe with shapewear and in black is a better bet when that size becomes available again.",3.0
"The tag on the jeans said ""won't stretch out"", and i've already returned one pair to size down when they stretched out by the end of the first wear. ive been wearing the smaller size for a week, and it's stretching out as well. the crotch ends up dropping two or 3 inches and i keep having to hike the pants up in public, after just a week of owning them. i love paige jeans, and the cut and color of these are amazing. i'm going to have to size down one last time just to get them to stay up, i hope",3.0
"It is not jeans, it’s in the middle between jeans and chino, and this is ok with me but the quality of the final product is somehow low as it has several knots on the fabric",3.0
"I wanted to love this dress so badly. it came and the material is beautiful, but when i put it on it fit so awkwardly. there was just no way to make it look good. maybe i needed a smaller size, but oh well.",3.0
"The picture of this top is misleading. it's more like a tent/ super short dress. i ordered my usual size (l) and could easily get away with a small in this top, if the arm holes were not too tight. i def. need to go down to a medium, and maybe even a petite medium since i'm 5/3. the top is 100% cotton, but there is so much fabric there is no way a little shrinkage would offset the amount of extra fabric. it looks like a tent on. plus, the picture and description make it seem like a normal top le",3.0
"I think you have to have stick legs/legs for days for this style to fit as pictured. i thought i had found the perfect boyfriend jean, but once these babies arrived i was really disappointed. the color is slightly brighter than the picture, which is fine, though i was digging the slightly greyed look.

anyway, these were loose in the waist and crotch and fit snugly everywhere else. i have a fairly athletic build, so it's not uncommon for me to have issues with fit around the calves and thighs,",3.0
"I loved the colors on this dress, but i don't like the way it fits. it is tight around the shoulders, but the rest of the dress is really big and has no shape",3.0
"I purchased this sweater because of the cute unique diagonal design. however, i was largely disappointed by the fiber of the sweater, it is rather coarse to the touch and a bad fit. on the model it looks nice, but it was large around the torso, yet short at the same time creating an awkward and unflattering fit. i shall be returning it.",3.0
"Bought them for my fat friend I even went a size down so they would be like a Slim fit. He looks like the 2000’s era. Everything else good tho, quality, cloth, etc",3.0
"Color is beautiful but looks like a maternity top on. i found i could tuck it in slacks and it looked fine. now for the cons:  it is supposed to be peacock design but i had only one peacock,under my arm, which could be seen, i guess, if i waved. the rest were parts of the bird. i would love to have the one in the photos!  next, who thought cheap white buttons on the back was a good idea?  if i had gotten a nice patterned top, i would have replaced the buttons. blouses that i like never seem to b",3.0
"My hubby loves these. They look amazing on him! Great comfort, length and fit. BUT, they break so easily between the thighs. I wish they were made better for that so that they last longer. So quality can be improved I think and hope. We love these pants.",3.0
"This is a relatively cute top when you try it on. however, i don't think it will hold it's shape after even just 1 wear. it also doesn't seem like you could wash it without ruining it (like a shirt form a 'throw-away' cheap clothing store). i checked the fabric tag and it is a very high % viscose - meaning, it won't last long at all. i'm returning and feel frustrated with how cheap the fabric is.",3.0
"Thought this would be my goto fall ""dressy sweathsirt."" it ran smaller than expected and it just didn't have the drapey sweatshirt shape that i prefer. the detailing on the arms and waistband is to die for though.....",3.0
This is a gorgeous dress. i got the red version. it's stunning...the zipper is trash however. i'm scared of getting stuck in it like another reviewer.,3.0
Sheer and lightweight. perfect for summer. great detail could not justify paying full price.,3.0
"The shorts are decent cotton shorts.  They are 100% cotton, so they don't have any stretch, but they work fine.  However, the sizing changed between colors.  I ordered at 31"" silver version as well as the 31"" stone version.The silver one fit perfectly, the stone one was a little too small.  When I held both next to each other, the stone colored one was about 3/4"" smaller in the waist.",3.0
"I love the design of this and the pattern! it's comfy but a bit too much side boob for actually swimming. i like a bit more coverage, the front has great coverage but on the side... whoa!!!",3.0
"Very long, too big in the waist. I bought a size small to account for the fabric and stretch, and they were still too big. Some of the reviews mention that the pockets are not deep enough, that's definitely true. The cargo pocket on the leg is very low, you really have to reach for it. Only the front pockets could hold a cell phone.",3.0
It was supposed to be for Church but not anymore.,3.0
I'm on the fence about this one. it is pretty,3.0
"If you can get over the fact that this skirt feels (and looks awfully similar to) the exact same fabric your drugstore halloween costumes had when you were a little kid... then, it's surprisingly fun to wear.",3.0
Not flattering,3.0
"I saw this dress in our store and immediately walked over to check it out. it is quite a stunning piece. i purchased it without trying it on and wished i would have. unfortunately, there is entirely too much material in the bodice. it was overwhelming on me. for reference i am 5 ""3 and i do wear an xs but i am muscular and not thin. i think it would work well on somebody taller or leggier who could balance out the amount of material in the dress.",3.0
"I agree with some of the other reviewers; this dress runs very large. when i tried on the xs in my local store, i loved the color and thought i could work with it with the right bra or camisole, but it was just cut far too low in the front and when i tried it on at home, it was just too roomy and not fitted enough. i ordered both an xsp and an xxs today so we will see if they fit better. it is an adoreable design, cut and color. it just runs way big so size down if you decide to get it.",3.0
"They wear well. But they are snug at the waist compared to other pants in the same size. If you conceal carry IWB, might want to get 1 size larger.",3.0
"So much about this dress is wonderful - the fabric is a nice weight, the color is gorgeous (i got this in the blue), the length on the petite hits right above the knee. unfortunately, i got a 12p - my usual size in antho dresses - and the elastic waistband was on my boobs rather than under them. i've got a sizable bust (36g), so this happens from time to time. i'm exchanging for a regular, which hopefully will have a little more room, but busty gals beware! at least it's not too low cut!",3.0
I bought a 3 pack of these sleep shorts and washed them before my son wore them.  The black and gray pairs were fine but you can see how much smaller the green pair is.  All are marked extra large.  Tried to contact seller to replace green one but no response.,3.0
"Beautiful dress, wonderful fabric, very well made, just runs really small! so sad, i wanted this dress for a special event!",3.0
First order was on the spot and fit was perfect… 2 weeks later the second order arrived for the same size… this were drastically smaller despite what the tag said. A little Q&A would help tremendously.,3.0
"I love this dress and bought it in the store in the orange, without trying it on as i usually wear a 12 in this brand.  the over-dress is beautiful, however the under-slip is very tight and is apparently made for some one who has no bust at all.  i am so sad and am considering returning it or re-sewing the slip in some way so that it fits.  not sure what to do. don't want to spoil the color combo by wearing something different underneath, but it is so sheer you need something.",3.0
"I got this dress in the mail, and while i loved the concept of it, it really is too boxy. the tie is very superficial and does not really nip you in at the waist, it is more so for show. it is fully lined which was interesting, and to me, made the dress seem boxier. the quality is good, but i am an hourglass and this was completely unflattering. i would have had to size up to make it look like the model shot, but it would have still been a shapeless dress, just bigger. it does fit true to size,",3.0
"This product is comfortably soft and warm. However, I would suggest ordering a size smaller than usual unless you like shirts oversized.  What I didn't like was the shrinking in length after washing . I like my sweatshirts a little longer",3.0
"I'm 5 11, 183 lbs on the muscular side. I bought 42S. The product itself is not bad, 94% wool 6% spandex. However, the packaging is terrible. It was as if somebody just threw the jacket inside the package. Upon opening the box, there was pretty much no support in any way to hold the jacket. Not surprisingly, it has plenty wrinkles all around. On top of that, there is no suit/jacket protector bag with it.",3.0
Pants fit perfect. Jacket was too small.,3.0
"This would have been a great hoodie, but the sizing is all wrong. Sleeves are the right length for a Medium, but the body is too short.",3.0
"This is absolutely huge.  it felt like it was at least 2 sizes too big - the empire waist wasn't even semi- fit.  36d chest and size small was like a tent.  however, the embroidery was beautiful",3.0
"This is really a cute top, nice fabric, the print (the version i bought) is lovely though the colors are different than pictured. the problem for me is that i am 5'8"", 36b with a longer torso and the proportions were just wrong on my body. the blouse does not have much shape at all and fell a bit too short for my liking, especially in the front. it hit at hip level, as in photo, but would look so much better if it had been a couple inches longer. looking at the other reviews i see that most of t",3.0
"I ordered this top online in two colors, and kept the berry color. i liked it while trying it on. when i wore it an entire day, the top just didn't look that good. it wasn't flattering, and it focused on the bad areas despite being loose fitting. it didn't seem very flattering. i wore it for one day and am not happy with my purchase. i wish i could send it back but i already wore it. the fit just isn't very flattering. it is loose but focuses on the curves not in a good way if you are curvy.",3.0
Just didn't look as cute on me as the pics online. the color blocking was kind of odd actually. returning.,3.0
"I love the concept of an airy, flowing sweater that has great detail. this item stole my heart online. however, i am fairly petite (5'3'') and it looked like it was drowning me. the neck line is decently wide and my small frame couldn't hold it up; it kept falling off my shoulders. i ended up returning. i think it would look and feel fantastic though if i were taller and had broad shoulders.",3.0
"I am a 10/12 and ordered the m/l. it's very large! i normally take a large in retailer, but i can't figure out my size in this. it's very wide. i love the denim patchwork detail so i will order the s/m and see how it is.",3.0
"I was excited to order this sweater. when it arrived, the green didn't stand out as much as the picture here. it also felt too itchy. i usually wear either very soft wool or wool with cashmere because i can't stand plain thick heavy wool. this one was just too itchy for me, it is going back.",3.0
"High quality, yummy soft fabric, gorgeous color. even with those three pros, this jumpsuit is not for me. i am 5'2"" and 150 lbs, size 10-12 m/l in the lines that retailer carries. i own one of their jumpers and it is very flattering! this one, however has capri pants, hits awkwardly at the midsection and makes my torso look even more square. on a tall, thin woman, it probably works!",3.0
It was ok. The pants was to long. I had to cut some off.,3.0
Not flattering on me,3.0
"The colors are beautiful and the fabric is very soft and comfortable. i will be returning because of issues with length and being low cut.

for reference i am 5'5 145lbs, 38-30-40, 34ddd. the dress was low cut and showed too much cleavage for my comfort, but this may not be an issue for women with smaller breasts (or if you don't mind some cleavage showing). this length was also a bit too long, so if you are 5'5 or shorter you may want to order the petite size.",3.0
"I love the look of these shorts but after just a few wears, the right side became unstitched quite far on 3 of them. I would simply return for an exchange and hope it was just a fluke but I’m a couple weeks past my return window 😢",3.0
"I don't love this skirt as much as the other reviewers do. it fits a little bit weird on me, and i wanted the tie to be adjustable so i could bring in the extra fabric a bit (the knot is not adjustable). the skirt is borderline tight around my rear and legs, so i can't size down. the knit is substantial, so that's something -- but i found the extra fabric around my middle just wasn't flattering on me. i had recently bought and loved lilke's tideline pencil skirt, which also has a fabric tie wrap",3.0
"I really wanted to like this, but like other reviews say, the knit fabric pills easily and i don't think the tank feels or looks as good as it would were it cotton. a good deal on sale, but i don't think it will hold up very long. i got the teal/white, as black/white and coral/navy were sold out.",3.0
"The material is soft and the pattern is pretty, but it fits like a sack. it's too bad that this wasn't more form-fitting, with some stretch and a zipper, because its fit is just not beautiful. for tall, very slender ladies, this will be pretty, as it is in the photo. it fit me just fine (with a little extra room on top), but it went right back into the bag without a thought.",3.0
